Date,FS_oil,MACD_oil_1_2_3,MACD_T_1_2_3,MACD_T_2_3_4,BIAS_T_2_03,Butadiene
11/9/2012,-7.199999999999989,1.76579678871974,1.76579678871974,-0.3922023244360844,-0.007698887938408896,1740
11/16/2012,1.5499999999999545,2.4111072550732047,2.4111072550732047,0.11555485416334932,-0.014577259475218658,1690
11/23/2012,2.75,1.4566232477744165,1.4566232477744165,0.3047710369104948,-0.013493253373313344,1645
11/30/2012,-1.1499999999999773,0.3536681639664607,0.3536681639664607,0.10558168435255766,-0.021739130434782608,1575
12/7/2012,3.6499999999999773,0.2436195953429774,0.2436195953429774,0.2647085417146684,-0.026058631921824105,1495
12/14/2012,2.7000000000000455,-0.4642616978752585,-0.4642616978752585,0.2120048905803742,0.0,1495
12/21/2012,3.8999999999999773,-0.8774880141198764,-0.8774880141198764,0.2137928171239878,0.014827018121911038,1540
12/28/2012,6.399999999999977,-1.3038630621206835,-1.3038630621206835,0.29657063166226294,0.031446540880503145,1640
1/4/2013,8.75,-2.006971216080615,-2.006971216080615,0.37958984969131393,0.0,1640
1/11/2013,4.900000000000034,-2.91349883638037,-2.91349883638037,0.13607764516174825,0.0,1640
1/18/2013,-6.949999999999989,-2.9100871609702494,-2.9100871609702494,-0.5566915452294552,0.043731778425655975,1790
1/25/2013,0.39999999999997726,-0.7811561614117863,-0.7811561614117863,-0.2856839933009212,0.013774104683195593,1840
2/1/2013,1.8000000000000114,-0.23261560768145273,-0.23261560768145273,-0.07724492906217506,0.029023746701846966,1950
2/8/2013,5.099999999999966,-0.3636536461659148,-0.3636536461659148,0.16573577602187584,0.0,1950
2/15/2013,-4.399999999999977,-1.1142754371913384,-1.1142754371913384,-0.26951716765728406,0.034653465346534656,2090
2/22/2013,-13.350000000000023,-0.13462058996515225,-0.13462058996515225,-0.7936896172295747,-0.002398081534772182,2080
3/1/2013,-3.3999999999999773,2.298528747894295,2.298528747894295,-0.29470342865533894,-0.0024096385542168677,2070
3/8/2013,-0.6000000000000227,2.5045440549060913,2.5045440549060913,0.05393311364801434,-0.002421307506053269,2060
3/15/2013,-17.099999999999966,1.8040319211060591,1.8040319211060591,-0.6772625463906081,-0.05505761843790013,1845
3/22/2013,4.550000000000011,3.9359359251040473,3.9359359251040473,0.321331264875937,-0.030726256983240222,1735
3/29/2013,-2.5500000000000114,2.2209412840689993,2.2209412840689993,0.20164315528072052,-0.049924357034795766,1570
4/5/2013,-15.800000000000011,1.619795082540179,1.619795082540179,-0.5370919086540198,-0.051926298157453935,1415
4/12/2013,-0.10000000000002274,3.613005688105318,3.613005688105318,0.1337059538963956,-0.0035460992907801418,1405
4/19/2013,-22.99999999999997,2.757538892997786,2.757538892997786,-0.8367958781177833,0.01576182136602452,1450
4/26/2013,11.599999999999994,5.52911479614724,5.52911479614724,0.7694127479015265,0.003436426116838488,1460
5/3/2013,2.0999999999999943,2.214672514623061,2.214672514623061,0.6223927861270226,0.0023915271609156134,1467
5/10/2013,13.250000000000028,0.5740412961613401,0.5740412961613401,1.011308240369246,0.002719238613188307,1475
5/17/2013,-15.250000000000028,-2.0990776723027693,-2.0990776723027693,-0.4992787714319036,0.001692047377326565,1480
5/24/2013,1.5500000000000114,0.6967617237208401,0.6967617237208401,-0.012599120685905518,0.0,1480
5/31/2013,-7.75,0.6721477151511408,0.6721477151511408,-0.3290754013249,-0.003389830508474576,1470
6/7/2013,-4.450000000000017,1.7356628086724584,1.7356628086724584,-0.1932032052516206,-0.010309278350515464,1440
6/14/2013,-5.099999999999994,2.076027721368547,2.076027721368547,-0.14630090537932006,-0.006993006993006993,1420
6/21/2013,-5.5,2.2907459663616976,2.2907459663616976,-0.1229700343417619,-0.017921146953405017,1370
6/28/2013,-2.0,2.479617018406657,2.479617018406657,0.08362323383785508,-0.04182509505703422,1260
7/5/2013,1.3000000000000114,2.017889854278593,2.017889854278593,0.2938765675241797,-0.125,980
7/12/2013,-3.0500000000000114,1.0516387088310637,1.0516387088310637,0.0806772541252343,-0.05945945945945946,870
7/19/2013,3.3000000000000114,1.0483839483127895,1.0483839483127895,0.3180820092804879,-0.008695652173913044,855
7/26/2013,1.5,0.14838017212213117,0.14838017212213117,0.2356870339709758,0.031161473087818695,910
8/2/2013,-2.0,-0.3010805146170412,-0.3010805146170412,-0.01116886541606732,0.04712041884816754,1000
8/9/2013,2.5999999999999943,0.05770287579878186,0.05770287579878186,0.1470081378510315,0.0430622009569378,1090
8/16/2013,11.5,-0.3350675177315168,-0.3350675177315168,0.6100596112609651,0.018018018018018018,1130
8/23/2013,2.0,-2.2055067440760467,-2.2055067440760467,0.1519631310317351,0.05042016806722689,1250
8/30/2013,1.8499999999999943,-2.115411033774791,-2.115411033774791,-0.023358439243367002,-0.002004008016032064,1245
9/6/2013,3.8499999999999943,-1.7035914041329931,-1.7035914041329931,0.02871677752277435,-0.002012072434607646,1240
9/13/2013,-7.199999999999989,-1.7087576644816806,-1.7087576644816806,-0.5139040129519401,0.0,1240
9/20/2013,5.25,0.059967180287429755,0.059967180287429755,0.048590552496023065,0.04980842911877394,1370
9/27/2013,-5.300000000000011,-0.5402344056801951,-0.5402344056801951,-0.3198791883687875,0.007246376811594203,1390
10/4/2013,-6.699999999999989,0.423143465218601,0.423143465218601,-0.43644427295446064,0.06711409395973154,1590
10/11/2013,3.9000000000000057,1.5593252886288553,1.5593252886288553,0.14587505626072073,0.027522935779816515,1680
