Date,Feature_S,Feature_T,MAS1_2,MAS1_3,MAS1_4,MAS1_5,MAT_2,MAT_3,Match,MACD_S1,MACD_S12,MACD_T1,MACD_T2,MAa_1_S,MAa_2_S,MAa_1_T,MAa_2_T,BIAS3_S1,BIAS3_T,BIAS3_T2,BIAS3_T3,SMR_20_US
2/14/2014,Crude_Oil_NYMEX_R,SMR_20_US_R,MAC2_1,MAC3_1,MAC4_1,MAC5_1,MAS2_0,MAS3_0,Same,MACD1_C23,MACD1_C45,MACD1_S23,MACD1_S45,MAaC4_1,MAaC2_1,MAaS4_0,MAaS2_0,BIAS_C_2_1,BIAS_S_2_1,BIAS_S_3_1,BIAS_S_4_0,Rise
2/21/2014,Crude_Oil_NYMEX_R,SMR_20_US_D,MAC2_1,MAC3_1,MAC4_1,MAC5_1,MAS2_1,MAS3_0,Diff,MACD1_C23,MACD1_C45,MACD1_S23,MACD1_S45,MAaC4_1,MAaC2_1,MAaS4_0,MAaS2_1,BIAS_C_2_1,BIAS_S_2_0,BIAS_S_3_1,BIAS_S_4_0,Down
2/28/2014,Crude_Oil_NYMEX_R,SMR_20_US_D,MAC2_1,MAC3_1,MAC4_1,MAC5_1,MAS2_0,MAS3_1,Diff,MACD1_C23,MACD1_C45,MACD1_S23,MACD1_S45,MAaC4_1,MAaC2_1,MAaS4_0,MAaS2_0,BIAS_C_2_1,BIAS_S_2_0,BIAS_S_3_0,BIAS_S_4_0,Down
3/7/2014,Crude_Oil_NYMEX_D,SMR_20_US_R,MAC2_1,MAC3_1,MAC4_1,MAC5_1,MAS2_1,MAS3_1,Diff,MACD1_C23,MACD1_C45,MACD1_S23,MACD1_S45,MAaC4_1,MAaC2_1,MAaS4_1,MAaS2_1,BIAS_C_2_0,BIAS_S_2_1,BIAS_S_3_1,BIAS_S_4_1,Rise
3/14/2014,Crude_Oil_NYMEX_D,SMR_20_US_R,MAC2_0,MAC3_0,MAC4_0,MAC5_0,MAS2_1,MAS3_1,Diff,MACD1_C23,MACD1_C45,MACD1_S23,MACD1_S45,MAaC4_1,MAaC2_0,MAaS4_0,MAaS2_1,BIAS_C_2_0,BIAS_S_2_1,BIAS_S_3_1,BIAS_S_4_1,Rise
3/21/2014,Crude_Oil_NYMEX_R,SMR_20_US_D,MAC2_0,MAC3_0,MAC4_0,MAC5_0,MAS2_0,MAS3_1,Diff,MACD0_C23,MACD0_C45,MACD0_S23,MACD0_S45,MAaC4_0,MAaC2_0,MAaS4_1,MAaS2_0,BIAS_C_2_1,BIAS_S_2_0,BIAS_S_3_0,BIAS_S_4_0,Down
3/28/2014,Crude_Oil_NYMEX_R,SMR_20_US_R,MAC2_1,MAC3_0,MAC4_0,MAC5_0,MAS2_0,MAS3_0,Same,MACD1_C23,MACD1_C45,MACD1_S23,MACD1_S45,MAaC4_0,MAaC2_1,MAaS4_1,MAaS2_0,BIAS_C_2_1,BIAS_S_2_1,BIAS_S_3_0,BIAS_S_4_0,Rise
4/4/2014,Crude_Oil_NYMEX_D,SMR_20_US_D,MAC2_1,MAC3_1,MAC4_0,MAC5_0,MAS2_0,MAS3_0,Same,MACD0_C23,MACD0_C45,MACD0_S23,MACD0_S45,MAaC4_0,MAaC2_1,MAaS4_0,MAaS2_0,BIAS_C_2_0,BIAS_S_2_0,BIAS_S_3_0,BIAS_S_4_0,Down
4/11/2014,Crude_Oil_NYMEX_R,SMR_20_US_D,MAC2_1,MAC3_1,MAC4_1,MAC5_1,MAS2_0,MAS3_0,Diff,MACD0_C23,MACD0_C45,MACD0_S23,MACD0_S45,MAaC4_1,MAaC2_1,MAaS4_0,MAaS2_0,BIAS_C_2_1,BIAS_S_2_0,BIAS_S_3_0,BIAS_S_4_0,Down
4/18/2014,Crude_Oil_NYMEX_D,SMR_20_US_D,MAC2_1,MAC3_1,MAC4_1,MAC5_1,MAS2_0,MAS3_0,Same,MACD1_C23,MACD1_C45,MACD1_S23,MACD1_S45,MAaC4_1,MAaC2_1,MAaS4_0,MAaS2_0,BIAS_C_2_0,BIAS_S_2_0,BIAS_S_3_0,BIAS_S_4_0,Down
4/25/2014,Crude_Oil_NYMEX_D,SMR_20_US_D,MAC2_0,MAC3_0,MAC4_0,MAC5_1,MAS2_0,MAS3_0,Same,MACD0_C23,MACD0_C45,MACD0_S23,MACD0_S45,MAaC4_1,MAaC2_0,MAaS4_0,MAaS2_0,BIAS_C_2_0,BIAS_S_2_0,BIAS_S_3_0,BIAS_S_4_0,Down
5/2/2014,Crude_Oil_NYMEX_D,SMR_20_US_R,MAC2_0,MAC3_0,MAC4_0,MAC5_0,MAS2_0,MAS3_0,Diff,MACD1_C23,MACD1_C45,MACD1_S23,MACD1_S45,MAaC4_1,MAaC2_0,MAaS4_0,MAaS2_0,BIAS_C_2_0,BIAS_S_2_1,BIAS_S_3_0,BIAS_S_4_0,Rise
5/9/2014,Crude_Oil_NYMEX_R,SMR_20_US_D,MAC2_0,MAC3_0,MAC4_0,MAC5_0,MAS2_0,MAS3_0,Diff,MACD0_C23,MACD0_C45,MACD0_S23,MACD0_S45,MAaC4_0,MAaC2_0,MAaS4_0,MAaS2_0,BIAS_C_2_0,BIAS_S_2_0,BIAS_S_3_0,BIAS_S_4_0,Down
5/16/2014,Crude_Oil_NYMEX_R,SMR_20_US_R,MAC2_1,MAC3_1,MAC4_0,MAC5_0,MAS2_0,MAS3_0,Same,MACD1_C23,MACD1_C45,MACD1_S23,MACD1_S45,MAaC4_0,MAaC2_1,MAaS4_0,MAaS2_0,BIAS_C_2_1,BIAS_S_2_1,BIAS_S_3_0,BIAS_S_4_0,Rise
5/23/2014,Crude_Oil_NYMEX_R,SMR_20_US_R,MAC2_1,MAC3_1,MAC4_1,MAC5_1,MAS2_1,MAS3_0,Same,MACD1_C23,MACD1_C45,MACD1_S23,MACD1_S45,MAaC4_1,MAaC2_1,MAaS4_0,MAaS2_1,BIAS_C_2_1,BIAS_S_2_1,BIAS_S_3_1,BIAS_S_4_1,Rise
5/30/2014,Crude_Oil_NYMEX_D,SMR_20_US_D,MAC2_1,MAC3_1,MAC4_1,MAC5_1,MAS2_0,MAS3_1,Same,MACD0_C23,MACD1_C45,MACD0_S23,MACD1_S45,MAaC4_1,MAaC2_1,MAaS4_0,MAaS2_1,BIAS_C_2_0,BIAS_S_2_0,BIAS_S_3_0,BIAS_S_4_0,Down
6/6/2014,Crude_Oil_NYMEX_D,SMR_20_US_D,MAC2_0,MAC3_1,MAC4_1,MAC5_1,MAS2_0,MAS3_0,Same,MACD0_C23,MACD0_C45,MACD0_S23,MACD0_S45,MAaC4_1,MAaC2_0,MAaS4_1,MAaS2_0,BIAS_C_2_0,BIAS_S_2_0,BIAS_S_3_0,BIAS_S_4_0,Down
6/13/2014,Crude_Oil_NYMEX_R,SMR_20_US_R,MAC2_1,MAC3_1,MAC4_1,MAC5_1,MAS2_0,MAS3_0,Same,MACD1_C23,MACD1_C45,MACD1_S23,MACD1_S45,MAaC4_1,MAaC2_1,MAaS4_0,MAaS2_0,BIAS_C_2_1,BIAS_S_2_1,BIAS_S_3_0,BIAS_S_4_0,Rise
6/20/2014,Crude_Oil_NYMEX_D,SMR_20_US_R,MAC2_1,MAC3_1,MAC4_1,MAC5_1,MAS2_1,MAS3_1,Diff,MACD1_C23,MACD1_C45,MACD1_S23,MACD1_S45,MAaC4_1,MAaC2_1,MAaS4_0,MAaS2_1,BIAS_C_2_0,BIAS_S_2_1,BIAS_S_3_1,BIAS_S_4_1,Rise
6/27/2014,Crude_Oil_NYMEX_D,SMR_20_US_R,MAC2_0,MAC3_1,MAC4_1,MAC5_1,MAS2_1,MAS3_1,Diff,MACD1_C23,MACD1_C45,MACD1_S23,MACD1_S45,MAaC4_1,MAaC2_0,MAaS4_1,MAaS2_1,BIAS_C_2_0,BIAS_S_2_1,BIAS_S_3_1,BIAS_S_4_1,Rise
7/4/2014,Crude_Oil_NYMEX_D,SMR_20_US_D,MAC2_0,MAC3_0,MAC4_1,MAC5_1,MAS2_1,MAS3_1,Same,MACD0_C23,MACD0_C45,MACD0_S23,MACD0_S45,MAaC4_1,MAaC2_0,MAaS4_1,MAaS2_1,BIAS_C_2_0,BIAS_S_2_0,BIAS_S_3_0,BIAS_S_4_1,Down
7/11/2014,Crude_Oil_NYMEX_D,SMR_20_US_D,MAC2_0,MAC3_0,MAC4_0,MAC5_0,MAS2_0,MAS3_0,Same,MACD0_C23,MACD0_C45,MACD0_S23,MACD0_S45,MAaC4_0,MAaC2_0,MAaS4_1,MAaS2_0,BIAS_C_2_0,BIAS_S_2_0,BIAS_S_3_0,BIAS_S_4_0,Down
7/18/2014,Crude_Oil_NYMEX_R,SMR_20_US_R,MAC2_0,MAC3_0,MAC4_0,MAC5_0,MAS2_0,MAS3_0,Same,MACD1_C23,MACD0_C45,MACD1_S23,MACD0_S45,MAaC4_0,MAaC2_0,MAaS4_0,MAaS2_0,BIAS_C_2_1,BIAS_S_2_1,BIAS_S_3_0,BIAS_S_4_0,Rise
7/25/2014,Crude_Oil_NYMEX_D,SMR_20_US_D,MAC2_1,MAC3_0,MAC4_0,MAC5_0,MAS2_1,MAS3_0,Same,MACD1_C23,MACD0_C45,MACD1_S23,MACD0_S45,MAaC4_0,MAaC2_1,MAaS4_0,MAaS2_1,BIAS_C_2_0,BIAS_S_2_0,BIAS_S_3_0,BIAS_S_4_0,Down
8/1/2014,Crude_Oil_NYMEX_D,SMR_20_US_R,MAC2_0,MAC3_0,MAC4_0,MAC5_0,MAS2_1,MAS3_1,Diff,MACD1_C23,MACD1_C45,MACD1_S23,MACD1_S45,MAaC4_0,MAaC2_0,MAaS4_0,MAaS2_0,BIAS_C_2_0,BIAS_S_2_1,BIAS_S_3_1,BIAS_S_4_1,Rise
8/8/2014,Crude_Oil_NYMEX_D,SMR_20_US_D,MAC2_0,MAC3_0,MAC4_0,MAC5_0,MAS2_0,MAS3_0,Same,MACD0_C23,MACD0_C45,MACD0_S23,MACD0_S45,MAaC4_0,MAaC2_0,MAaS4_1,MAaS2_1,BIAS_C_2_0,BIAS_S_2_0,BIAS_S_3_0,BIAS_S_4_0,Down
8/15/2014,Crude_Oil_NYMEX_D,SMR_20_US_D,MAC2_0,MAC3_0,MAC4_0,MAC5_0,MAS2_0,MAS3_0,Same,MACD0_C23,MACD0_C45,MACD0_S23,MACD0_S45,MAaC4_0,MAaC2_0,MAaS4_0,MAaS2_0,BIAS_C_2_0,BIAS_S_2_0,BIAS_S_3_0,BIAS_S_4_0,Down
8/22/2014,Crude_Oil_NYMEX_D,SMR_20_US_R,MAC2_0,MAC3_0,MAC4_0,MAC5_0,MAS2_0,MAS3_0,Diff,MACD1_C23,MACD1_C45,MACD1_S23,MACD1_S45,MAaC4_0,MAaC2_0,MAaS4_0,MAaS2_0,BIAS_C_2_0,BIAS_S_2_1,BIAS_S_3_0,BIAS_S_4_0,Rise
8/29/2014,Crude_Oil_NYMEX_R,SMR_20_US_D,MAC2_0,MAC3_0,MAC4_0,MAC5_0,MAS2_0,MAS3_0,Diff,MACD0_C23,MACD0_C45,MACD0_S23,MACD0_S45,MAaC4_0,MAaC2_0,MAaS4_0,MAaS2_0,BIAS_C_2_1,BIAS_S_2_0,BIAS_S_3_0,BIAS_S_4_0,Down
9/5/2014,Crude_Oil_NYMEX_D,SMR_20_US_D,MAC2_0,MAC3_0,MAC4_0,MAC5_0,MAS2_0,MAS3_0,Same,MACD0_C23,MACD0_C45,MACD0_S23,MACD0_S45,MAaC4_0,MAaC2_1,MAaS4_0,MAaS2_0,BIAS_C_2_0,BIAS_S_2_0,BIAS_S_3_0,BIAS_S_4_0,Down
9/12/2014,Crude_Oil_NYMEX_D,SMR_20_US_D,MAC2_0,MAC3_0,MAC4_0,MAC5_0,MAS2_0,MAS3_0,Same,MACD0_C23,MACD0_C45,MACD0_S23,MACD0_S45,MAaC4_0,MAaC2_0,MAaS4_0,MAaS2_0,BIAS_C_2_0,BIAS_S_2_0,BIAS_S_3_0,BIAS_S_4_0,Down
9/19/2014,Crude_Oil_NYMEX_R,SMR_20_US_R,MAC2_0,MAC3_0,MAC4_0,MAC5_0,MAS2_0,MAS3_0,Same,MACD1_C23,MACD0_C45,MACD1_S23,MACD0_S45,MAaC4_0,MAaC2_0,MAaS4_0,MAaS2_0,BIAS_C_2_0,BIAS_S_2_1,BIAS_S_3_0,BIAS_S_4_0,Rise
9/26/2014,Crude_Oil_NYMEX_R,SMR_20_US_D,MAC2_1,MAC3_1,MAC4_0,MAC5_0,MAS2_0,MAS3_0,Diff,MACD0_C23,MACD0_C45,MACD0_S23,MACD0_S45,MAaC4_0,MAaC2_1,MAaS4_0,MAaS2_0,BIAS_C_2_1,BIAS_S_2_0,BIAS_S_3_0,BIAS_S_4_0,Down
10/3/2014,Crude_Oil_NYMEX_D,SMR_20_US_D,MAC2_0,MAC3_0,MAC4_0,MAC5_0,MAS2_0,MAS3_0,Same,MACD0_C23,MACD0_C45,MACD0_S23,MACD0_S45,MAaC4_0,MAaC2_0,MAaS4_0,MAaS2_0,BIAS_C_2_0,BIAS_S_2_0,BIAS_S_3_0,BIAS_S_4_0,Down
10/10/2014,Crude_Oil_NYMEX_D,SMR_20_US_R,MAC2_0,MAC3_0,MAC4_0,MAC5_0,MAS2_0,MAS3_0,Diff,MACD1_C23,MACD1_C45,MACD1_S23,MACD1_S45,MAaC4_0,MAaC2_0,MAaS4_0,MAaS2_0,BIAS_C_2_0,BIAS_S_2_1,BIAS_S_3_0,BIAS_S_4_0,Rise
10/17/2014,Crude_Oil_NYMEX_D,SMR_20_US_R,MAC2_0,MAC3_0,MAC4_0,MAC5_0,MAS2_1,MAS3_1,Diff,MACD1_C23,MACD1_C45,MACD1_S23,MACD1_S45,MAaC4_0,MAaC2_0,MAaS4_0,MAaS2_1,BIAS_C_2_0,BIAS_S_2_1,BIAS_S_3_1,BIAS_S_4_1,Rise
10/24/2014,Crude_Oil_NYMEX_D,SMR_20_US_R,MAC2_0,MAC3_0,MAC4_0,MAC5_0,MAS2_1,MAS3_1,Diff,MACD1_C23,MACD1_C45,MACD1_S23,MACD1_S45,MAaC4_0,MAaC2_0,MAaS4_1,MAaS2_1,BIAS_C_2_0,BIAS_S_2_1,BIAS_S_3_1,BIAS_S_4_1,Rise
10/31/2014,Crude_Oil_NYMEX_D,SMR_20_US_R,MAC2_0,MAC3_0,MAC4_0,MAC5_0,MAS2_1,MAS3_1,Diff,MACD0_C23,MACD1_C45,MACD0_S23,MACD1_S45,MAaC4_0,MAaC2_0,MAaS4_1,MAaS2_1,BIAS_C_2_0,BIAS_S_2_1,BIAS_S_3_1,BIAS_S_4_1,Rise
11/7/2014,Crude_Oil_NYMEX_D,SMR_20_US_D,MAC2_0,MAC3_0,MAC4_0,MAC5_0,MAS2_0,MAS3_1,Same,MACD0_C23,MACD0_C45,MACD0_S23,MACD0_S45,MAaC4_0,MAaC2_0,MAaS4_1,MAaS2_0,BIAS_C_2_0,BIAS_S_2_0,BIAS_S_3_0,BIAS_S_4_0,Down
11/14/2014,Crude_Oil_NYMEX_D,SMR_20_US_R,MAC2_0,MAC3_0,MAC4_0,MAC5_0,MAS2_0,MAS3_0,Diff,MACD1_C23,MACD1_C45,MACD1_S23,MACD1_S45,MAaC4_0,MAaC2_0,MAaS4_1,MAaS2_0,BIAS_C_2_0,BIAS_S_2_1,BIAS_S_3_0,BIAS_S_4_0,Rise
11/21/2014,Crude_Oil_NYMEX_R,SMR_20_US_D,MAC2_0,MAC3_0,MAC4_0,MAC5_0,MAS2_1,MAS3_0,Diff,MACD0_C23,MACD0_C45,MACD0_S23,MACD0_S45,MAaC4_0,MAaC2_0,MAaS4_0,MAaS2_1,BIAS_C_2_1,BIAS_S_2_0,BIAS_S_3_0,BIAS_S_4_0,Down
11/28/2014,Crude_Oil_NYMEX_D,SMR_20_US_D,MAC2_0,MAC3_0,MAC4_0,MAC5_0,MAS2_0,MAS3_1,Same,MACD0_C23,MACD0_C45,MACD0_S23,MACD0_S45,MAaC4_0,MAaC2_0,MAaS4_0,MAaS2_0,BIAS_C_2_0,BIAS_S_2_0,BIAS_S_3_0,BIAS_S_4_0,Down
12/5/2014,Crude_Oil_NYMEX_D,SMR_20_US_D,MAC2_0,MAC3_0,MAC4_0,MAC5_0,MAS2_0,MAS3_0,Same,MACD0_C23,MACD0_C45,MACD0_S23,MACD0_S45,MAaC4_0,MAaC2_0,MAaS4_1,MAaS2_0,BIAS_C_2_0,BIAS_S_2_0,BIAS_S_3_0,BIAS_S_4_0,Down
12/12/2014,Crude_Oil_NYMEX_D,SMR_20_US_D,MAC2_0,MAC3_0,MAC4_0,MAC5_0,MAS2_0,MAS3_0,Same,MACD0_C23,MACD0_C45,MACD0_S23,MACD0_S45,MAaC4_0,MAaC2_0,MAaS4_0,MAaS2_0,BIAS_C_2_0,BIAS_S_2_0,BIAS_S_3_0,BIAS_S_4_0,Down
12/19/2014,Crude_Oil_NYMEX_D,SMR_20_US_R,MAC2_0,MAC3_0,MAC4_0,MAC5_0,MAS2_0,MAS3_0,Diff,MACD1_C23,MACD1_C45,MACD1_S23,MACD1_S45,MAaC4_0,MAaC2_0,MAaS4_0,MAaS2_0,BIAS_C_2_0,BIAS_S_2_1,BIAS_S_3_1,BIAS_S_4_0,Rise
12/26/2014,Crude_Oil_NYMEX_D,SMR_20_US_D,MAC2_0,MAC3_0,MAC4_0,MAC5_0,MAS2_1,MAS3_0,Same,MACD1_C23,MACD1_C45,MACD1_S23,MACD1_S45,MAaC4_0,MAaC2_0,MAaS4_0,MAaS2_1,BIAS_C_2_0,BIAS_S_2_0,BIAS_S_3_1,BIAS_S_4_0,Down
1/2/2015,Crude_Oil_NYMEX_D,SMR_20_US_R,MAC2_0,MAC3_0,MAC4_0,MAC5_0,MAS2_1,MAS3_1,Diff,MACD1_C23,MACD1_C45,MACD1_S23,MACD1_S45,MAaC4_0,MAaC2_0,MAaS4_0,MAaS2_1,BIAS_C_2_0,BIAS_S_2_1,BIAS_S_3_1,BIAS_S_4_1,Rise
1/9/2015,Crude_Oil_NYMEX_D,SMR_20_US_D,MAC2_0,MAC3_0,MAC4_0,MAC5_0,MAS2_0,MAS3_0,Same,MACD0_C23,MACD0_C45,MACD0_S23,MACD0_S45,MAaC4_0,MAaC2_0,MAaS4_1,MAaS2_1,BIAS_C_2_0,BIAS_S_2_0,BIAS_S_3_0,BIAS_S_4_0,Down
1/16/2015,Crude_Oil_NYMEX_R,SMR_20_US_D,MAC2_0,MAC3_0,MAC4_0,MAC5_0,MAS2_0,MAS3_0,Diff,MACD0_C23,MACD0_C45,MACD0_S23,MACD0_S45,MAaC4_0,MAaC2_0,MAaS4_0,MAaS2_0,BIAS_C_2_1,BIAS_S_2_0,BIAS_S_3_0,BIAS_S_4_0,Down
1/23/2015,Crude_Oil_NYMEX_D,SMR_20_US_R,MAC2_0,MAC3_0,MAC4_0,MAC5_0,MAS2_0,MAS3_0,Diff,MACD1_C23,MACD0_C45,MACD1_S23,MACD0_S45,MAaC4_0,MAaC2_0,MAaS4_0,MAaS2_0,BIAS_C_2_0,BIAS_S_2_1,BIAS_S_3_0,BIAS_S_4_0,Rise
1/30/2015,Crude_Oil_NYMEX_R,SMR_20_US_D,MAC2_0,MAC3_0,MAC4_0,MAC5_0,MAS2_0,MAS3_0,Diff,MACD1_C23,MACD0_C45,MACD1_S23,MACD0_S45,MAaC4_0,MAaC2_0,MAaS4_0,MAaS2_0,BIAS_C_2_1,BIAS_S_2_0,BIAS_S_3_0,BIAS_S_4_0,Down
2/6/2015,Crude_Oil_NYMEX_R,SMR_20_US_R,MAC2_1,MAC3_1,MAC4_1,MAC5_0,MAS2_1,MAS3_1,Same,MACD1_C23,MACD1_C45,MACD1_S23,MACD1_S45,MAaC4_1,MAaC2_1,MAaS4_0,MAaS2_0,BIAS_C_2_1,BIAS_S_2_1,BIAS_S_3_1,BIAS_S_4_1,Rise
2/13/2015,Crude_Oil_NYMEX_R,SMR_20_US_D,MAC2_1,MAC3_1,MAC4_1,MAC5_1,MAS2_1,MAS3_1,Diff,MACD1_C23,MACD1_C45,MACD1_S23,MACD1_S45,MAaC4_1,MAaC2_1,MAaS4_1,MAaS2_1,BIAS_C_2_1,BIAS_S_2_0,BIAS_S_3_1,BIAS_S_4_1,Down
2/20/2015,Crude_Oil_NYMEX_D,SMR_20_US_R,MAC2_0,MAC3_1,MAC4_1,MAC5_1,MAS2_1,MAS3_1,Diff,MACD1_C23,MACD1_C45,MACD1_S23,MACD1_S45,MAaC4_1,MAaC2_1,MAaS4_1,MAaS2_1,BIAS_C_2_0,BIAS_S_2_1,BIAS_S_3_1,BIAS_S_4_1,Rise
2/27/2015,Crude_Oil_NYMEX_D,SMR_20_US_R,MAC2_0,MAC3_0,MAC4_1,MAC5_1,MAS2_1,MAS3_1,Diff,MACD1_C23,MACD1_C45,MACD1_S23,MACD1_S45,MAaC4_1,MAaC2_0,MAaS4_1,MAaS2_1,BIAS_C_2_0,BIAS_S_2_1,BIAS_S_3_1,BIAS_S_4_1,Rise
3/6/2015,Crude_Oil_NYMEX_D,SMR_20_US_D,MAC2_0,MAC3_0,MAC4_0,MAC5_1,MAS2_0,MAS3_1,Same,MACD0_C23,MACD0_C45,MACD0_S23,MACD0_S45,MAaC4_0,MAaC2_0,MAaS4_1,MAaS2_1,BIAS_C_2_0,BIAS_S_2_0,BIAS_S_3_0,BIAS_S_4_0,Down
3/13/2015,Crude_Oil_NYMEX_D,SMR_20_US_D,MAC2_0,MAC3_0,MAC4_0,MAC5_0,MAS2_0,MAS3_0,Same,MACD0_C23,MACD0_C45,MACD0_S23,MACD0_S45,MAaC4_0,MAaC2_0,MAaS4_1,MAaS2_0,BIAS_C_2_0,BIAS_S_2_0,BIAS_S_3_0,BIAS_S_4_0,Down
3/20/2015,Crude_Oil_NYMEX_R,SMR_20_US_D,MAC2_0,MAC3_0,MAC4_0,MAC5_0,MAS2_0,MAS3_0,Diff,MACD0_C23,MACD0_C45,MACD0_S23,MACD0_S45,MAaC4_0,MAaC2_0,MAaS4_0,MAaS2_0,BIAS_C_2_1,BIAS_S_2_0,BIAS_S_3_0,BIAS_S_4_0,Down
3/27/2015,Crude_Oil_NYMEX_R,SMR_20_US_R,MAC2_1,MAC3_0,MAC4_0,MAC5_0,MAS2_1,MAS3_0,Same,MACD1_C23,MACD1_C45,MACD1_S23,MACD1_S45,MAaC4_0,MAaC2_1,MAaS4_0,MAaS2_0,BIAS_C_2_1,BIAS_S_2_1,BIAS_S_3_1,BIAS_S_4_1,Rise
4/3/2015,Crude_Oil_NYMEX_R,SMR_20_US_D,MAC2_1,MAC3_1,MAC4_1,MAC5_1,MAS2_0,MAS3_0,Diff,MACD0_C23,MACD0_C45,MACD0_S23,MACD0_S45,MAaC4_0,MAaC2_1,MAaS4_0,MAaS2_1,BIAS_C_2_1,BIAS_S_2_0,BIAS_S_3_0,BIAS_S_4_0,Down
4/10/2015,Crude_Oil_NYMEX_R,SMR_20_US_D,MAC2_1,MAC3_1,MAC4_1,MAC5_1,MAS2_0,MAS3_0,Diff,MACD0_C23,MACD0_C45,MACD0_S23,MACD0_S45,MAaC4_1,MAaC2_1,MAaS4_0,MAaS2_0,BIAS_C_2_1,BIAS_S_2_0,BIAS_S_3_0,BIAS_S_4_0,Down
4/17/2015,Crude_Oil_NYMEX_R,SMR_20_US_R,MAC2_1,MAC3_1,MAC4_1,MAC5_1,MAS2_1,MAS3_0,Same,MACD1_C23,MACD1_C45,MACD1_S23,MACD1_S45,MAaC4_1,MAaC2_1,MAaS4_0,MAaS2_0,BIAS_C_2_1,BIAS_S_2_1,BIAS_S_3_1,BIAS_S_4_1,Rise
4/24/2015,Crude_Oil_NYMEX_R,SMR_20_US_R,MAC2_1,MAC3_1,MAC4_1,MAC5_1,MAS2_1,MAS3_1,Same,MACD1_C23,MACD1_C45,MACD1_S23,MACD1_S45,MAaC4_1,MAaC2_1,MAaS4_0,MAaS2_1,BIAS_C_2_1,BIAS_S_2_1,BIAS_S_3_1,BIAS_S_4_1,Rise
5/1/2015,Crude_Oil_NYMEX_R,SMR_20_US_R,MAC2_1,MAC3_1,MAC4_1,MAC5_1,MAS2_1,MAS3_1,Same,MACD1_C23,MACD1_C45,MACD1_S23,MACD1_S45,MAaC4_1,MAaC2_1,MAaS4_1,MAaS2_1,BIAS_C_2_1,BIAS_S_2_1,BIAS_S_3_1,BIAS_S_4_1,Rise
5/8/2015,Crude_Oil_NYMEX_R,SMR_20_US_R,MAC2_1,MAC3_1,MAC4_1,MAC5_1,MAS2_1,MAS3_1,Same,MACD1_C23,MACD1_C45,MACD1_S23,MACD1_S45,MAaC4_1,MAaC2_1,MAaS4_1,MAaS2_1,BIAS_C_2_1,BIAS_S_2_1,BIAS_S_3_1,BIAS_S_4_1,Rise
5/15/2015,Crude_Oil_NYMEX_R,SMR_20_US_R,MAC2_1,MAC3_1,MAC4_1,MAC5_1,MAS2_1,MAS3_1,Same,MACD0_C23,MACD1_C45,MACD0_S23,MACD1_S45,MAaC4_1,MAaC2_1,MAaS4_1,MAaS2_1,BIAS_C_2_1,BIAS_S_2_1,BIAS_S_3_1,BIAS_S_4_1,Rise
5/22/2015,Crude_Oil_NYMEX_R,SMR_20_US_R,MAC2_1,MAC3_1,MAC4_1,MAC5_1,MAS2_1,MAS3_1,Same,MACD0_C23,MACD0_C45,MACD0_S23,MACD0_S45,MAaC4_1,MAaC2_1,MAaS4_1,MAaS2_1,BIAS_C_2_0,BIAS_S_2_0,BIAS_S_3_1,BIAS_S_4_1,Rise
5/29/2015,Crude_Oil_NYMEX_R,SMR_20_US_R,MAC2_1,MAC3_1,MAC4_1,MAC5_1,MAS2_1,MAS3_1,Same,MACD1_C23,MACD1_C45,MACD1_S23,MACD1_S45,MAaC4_1,MAaC2_1,MAaS4_1,MAaS2_1,BIAS_C_2_1,BIAS_S_2_1,BIAS_S_3_1,BIAS_S_4_1,Rise
6/5/2015,Crude_Oil_NYMEX_D,SMR_20_US_D,MAC2_0,MAC3_0,MAC4_0,MAC5_0,MAS2_1,MAS3_1,Same,MACD0_C23,MACD0_C45,MACD0_S23,MACD0_S45,MAaC4_1,MAaC2_0,MAaS4_1,MAaS2_1,BIAS_C_2_0,BIAS_S_2_0,BIAS_S_3_1,BIAS_S_4_1,Down
6/12/2015,Crude_Oil_NYMEX_R,SMR_20_US_D,MAC2_0,MAC3_1,MAC4_1,MAC5_1,MAS2_0,MAS3_1,Diff,MACD0_C23,MACD0_C45,MACD0_S23,MACD0_S45,MAaC4_1,MAaC2_0,MAaS4_1,MAaS2_0,BIAS_C_2_1,BIAS_S_2_0,BIAS_S_3_0,BIAS_S_4_1,Down
6/19/2015,Crude_Oil_NYMEX_D,SMR_20_US_D,MAC2_1,MAC3_0,MAC4_0,MAC5_0,MAS2_0,MAS3_0,Same,MACD0_C23,MACD0_C45,MACD0_S23,MACD0_S45,MAaC4_1,MAaC2_1,MAaS4_1,MAaS2_0,BIAS_C_2_0,BIAS_S_2_0,BIAS_S_3_0,BIAS_S_4_0,Down
6/26/2015,Crude_Oil_NYMEX_R,SMR_20_US_D,MAC2_0,MAC3_1,MAC4_0,MAC5_0,MAS2_0,MAS3_0,Diff,MACD0_C23,MACD0_C45,MACD0_S23,MACD0_S45,MAaC4_0,MAaC2_0,MAaS4_0,MAaS2_0,BIAS_C_2_0,BIAS_S_2_0,BIAS_S_3_0,BIAS_S_4_0,Down
